fetch_date,sku,price
31/08/2012,LD02697387,3493
31/08/2012,LD02698450,1089
31/08/2012,LD02702084,1216
31/08/2012,LD02725517,1273
31/08/2012,LD02675200,1625
31/08/2012,LD02763375,1672
31/08/2012,LD02704557,1721
31/08/2012,LD02752018,1739
31/08/2012,LD02766088,1955
31/08/2012,LD02759588,1959
31/08/2012,LD02696722,2063
31/08/2012,LD02711612,2116
31/08/2012,LD02753308,2326
31/08/2012,LD02742876,2359
31/08/2012,LD02742346,2429
31/08/2012,LD02659641,2445
31/08/2012,LD02759574,2492
31/08/2012,LD02732094,2550
31/08/2012,LD02764314,3170
31/08/2012,LD02721861,1395
31/08/2012,LD02752015,1475
31/08/2012,LD02687271,1492
31/08/2012,LD02673462,1564
31/08/2012,LD02751285,1725
31/08/2012,LD02712053,1908
31/08/2012,LD02735045,1932
31/08/2012,LD02753425,2082
31/08/2012,LD02714658,2108
31/08/2012,LD02675304,2176
31/08/2012,LD02676728,2219
31/08/2012,LD02676567,2243
31/08/2012,LD02760757,2291
31/08/2012,LD02731265,2307
31/08/2012,LD02748399,2428
31/08/2012,LD02659514,2503
31/08/2012,LD02750730,938
31/08/2012,LD02725458,975
31/08/2012,LD02764559,1253
31/08/2012,LD02682917,1257
31/08/2012,LD02678256,1284
31/08/2012,LD02766095,1310
31/08/2012,LD02707450,1382
31/08/2012,LD02685701,1426
31/08/2012,LD02727853,1435
31/08/2012,LD02712525,1437
31/08/2012,LD02744285,1464
31/08/2012,LD02745856,1650
31/08/2012,LD02764046,1782
31/08/2012,LD02749270,1821
31/08/2012,LD02697712,1838
31/08/2012,LD02726141,1880
31/08/2012,LD02739809,1971
31/08/2012,LD02715126,2302
31/08/2012,LD02675055,2327
31/08/2012,LD02750739,2420
31/08/2012,LD02726066,2575
31/08/2012,LD02596239,2725
31/08/2012,LD02676341,3034
31/08/2012,LD02751550,748
31/08/2012,LD02735246,868
31/08/2012,LD02710062,998
31/08/2012,LD02746503,1046
31/08/2012,LD02709571,1047
31/08/2012,LD02764156,1099
31/08/2012,LD02734970,1123
31/08/2012,LD02635342,1321
31/08/2012,LD02684755,1421
31/08/2012,LD02674653,1497
31/08/2012,LD02672878,1502
31/08/2012,LD02763711,1546
31/08/2012,LD02739888,1547
31/08/2012,LD02650777,1581
31/08/2012,LD02729057,1608
31/08/2012,LD02711009,1630
31/08/2012,LD02714678,1713
31/08/2012,LD02705775,1735
31/08/2012,LD02698203,1739
31/08/2012,LD02691457,1789
31/08/2012,LD02730457,1843
31/08/2012,LD02764027,1849
31/08/2012,LD02740912,1854
31/08/2012,LD02719825,1866
31/08/2012,LD02659618,2100
31/08/2012,LD02702335,2137
31/08/2012,LD02654382,2200
31/08/2012,LD02762892,2283
31/08/2012,LD02747428,2284
31/08/2012,LD02724895,2403
31/08/2012,LD02665924,2791
31/08/2012,LD02694951,2844
31/08/2012,LD02687883,2895
31/08/2012,LD02764805,2938
31/08/2012,LD02736639,738
31/08/2012,LD02728209,872
31/08/2012,LD02710261,902
31/08/2012,LD02746946,955
31/08/2012,LD02730145,975
31/08/2012,LD02682598,990
31/08/2012,LD02705564,1053
31/08/2012,LD02729328,1059
31/08/2012,LD02725447,1146
31/08/2012,LD02751422,1194
31/08/2012,LD02676516,1295
31/08/2012,LD02651507,1308
31/08/2012,LD02684775,1325
31/08/2012,LD02696417,1334
31/08/2012,LD02704851,1381
31/08/2012,LD02721199,1422
31/08/2012,LD02717011,1445
31/08/2012,LD02718830,1445
31/08/2012,LD02735822,1455
31/08/2012,LD02761735,1484
31/08/2012,LD02761587,1536
31/08/2012,LD02680172,1579
31/08/2012,LD02760481,1614
31/08/2012,LD02742847,1619
31/08/2012,LD02734689,1629
31/08/2012,LD02677390,1636
31/08/2012,LD02737195,1636
31/08/2012,LD02737231,1636
31/08/2012,LD02737241,1636
31/08/2012,LD02723503,1651
31/08/2012,LD02734847,1656
31/08/2012,LD02740529,1656
31/08/2012,LD02718148,1680
31/08/2012,LD02676201,1681
31/08/2012,LD02692653,1746
31/08/2012,LD02753320,1760
31/08/2012,LD02737980,1819
31/08/2012,LD02659305,1870
31/08/2012,LD02524619,1887
31/08/2012,LD02760721,1900
31/08/2012,LD02727263,1908
31/08/2012,LD02663631,1909
31/08/2012,LD02735336,1932
31/08/2012,LD02733537,1957
31/08/2012,LD02735235,2000
31/08/2012,LD02745771,2013
31/08/2012,LD02740553,2041
31/08/2012,LD02677524,2046
31/08/2012,LD02654646,2118
31/08/2012,LD02740575,2157
31/08/2012,LD02692027,2211
31/08/2012,LD02739361,2223
31/08/2012,LD02764946,2224
31/08/2012,LD02676884,2236
31/08/2012,LD02721070,2241
31/08/2012,LD02596436,2265
31/08/2012,LD02659504,2293
31/08/2012,LD02665983,2397
31/08/2012,LD02752125,2461
31/08/2012,LD02752442,2462
31/08/2012,LD02689464,2465
31/08/2012,LD02701236,2465
31/08/2012,LD02740430,2481
31/08/2012,LD02753468,2483
31/08/2012,LD02688031,2497
31/08/2012,LD02686165,2529
31/08/2012,LD02626884,2620
31/08/2012,LD02654453,2739
31/08/2012,LD02664198,3002
31/08/2012,LD02703057,3049
31/08/2012,LD02664344,3138
31/08/2012,LD02700619,3156
31/08/2012,LD02726144,3282
31/08/2012,LD02695016,3822
31/08/2012,LD02478091,3926
31/08/2012,LD02664332,4388
31/08/2012,LD02730525,767
31/08/2012,LD02712134,781
31/08/2012,LD02751405,781
31/08/2012,LD02751318,896
31/08/2012,LD02685306,912
31/08/2012,LD02724490,928
31/08/2012,LD02666222,933
31/08/2012,LD02764392,950
31/08/2012,LD02718267,979
31/08/2012,LD02725509,980
31/08/2012,LD02744494,994
31/08/2012,LD02618235,1005
31/08/2012,LD02732323,1006
31/08/2012,LD02683350,1009
31/08/2012,LD02701438,1049
31/08/2012,LD02735932,1057
31/08/2012,LD02704687,1069
31/08/2012,LD02698909,1077
31/08/2012,LD02764147,1080
31/08/2012,LD02750094,1082
31/08/2012,LD02712050,1086
31/08/2012,LD02683824,1088
31/08/2012,LD02722126,1088
31/08/2012,LD02764343,1088
31/08/2012,LD02746408,1089
31/08/2012,LD02759762,1111
31/08/2012,LD02731501,1136
31/08/2012,LD02712774,1138
31/08/2012,LD02683597,1183
31/08/2012,LD02708948,1206
31/08/2012,LD02742709,1219
31/08/2012,LD02740105,1233
31/08/2012,LD02707794,1237
31/08/2012,LD02763348,1240
31/08/2012,LD02735636,1245
31/08/2012,LD02734196,1251
31/08/2012,LD02764658,1270
31/08/2012,LD02723775,1295
31/08/2012,LD02761653,1299
31/08/2012,LD02730411,1302
31/08/2012,LD02759724,1310
31/08/2012,LD02601426,1336
31/08/2012,LD02686603,1337
31/08/2012,LD02729292,1342
31/08/2012,LD02741455,1357
31/08/2012,LD02759558,1374
31/08/2012,LD02763824,1393
31/08/2012,LD02696566,1395
31/08/2012,LD02760571,1395
31/08/2012,LD02692671,1408
31/08/2012,LD02762869,1409
31/08/2012,LD02739698,1412
31/08/2012,LD02749979,1415
31/08/2012,LD02728497,1423
31/08/2012,LD02764127,1443
31/08/2012,LD02764300,1444
31/08/2012,LD02759709,1458
31/08/2012,LD02730436,1469
31/08/2012,LD02719719,1479
31/08/2012,LD02761432,1501
31/08/2012,LD02715389,1507
31/08/2012,LD02763985,1513
31/08/2012,LD02696547,1522
31/08/2012,LD02741068,1522
31/08/2012,LD02761706,1540
31/08/2012,LD02714795,1547
31/08/2012,LD02714796,1547
31/08/2012,LD02746056,1547
31/08/2012,LD02728325,1556
31/08/2012,LD02646029,1561
31/08/2012,LD02729350,1563
31/08/2012,LD02750337,1563
31/08/2012,LD02645738,1586
31/08/2012,LD02714931,1586
31/08/2012,LD02725622,1586
31/08/2012,LD02760239,1592
31/08/2012,LD02763697,1598
31/08/2012,LD02737262,1604
31/08/2012,LD02721488,1613
31/08/2012,LD02698996,1619
31/08/2012,LD02678823,1621
31/08/2012,LD02723917,1622
31/08/2012,LD02761681,1622
31/08/2012,LD02744071,1626
31/08/2012,LD02677659,1634
31/08/2012,LD02737936,1648
31/08/2012,LD02748893,1658
31/08/2012,LD02659300,1680
31/08/2012,LD02734882,1680
31/08/2012,LD02712169,1692
31/08/2012,LD02681539,1694
31/08/2012,LD02691845,1694
31/08/2012,LD02759689,1695
31/08/2012,LD02740562,1709
31/08/2012,LD02725651,1723
31/08/2012,LD02761760,1727
31/08/2012,LD02666449,1738
31/08/2012,LD02744271,1744
31/08/2012,LD02746467,1745
31/08/2012,LD02645185,1748
31/08/2012,LD02759742,1784
31/08/2012,LD02723756,1791
31/08/2012,LD02752058,1793
31/08/2012,LD02666901,1796
31/08/2012,LD02746082,1814
31/08/2012,LD02760680,1814
31/08/2012,LD02706617,1821
31/08/2012,LD02761507,1825
31/08/2012,LD02748350,1839
31/08/2012,LD02765494,1854
31/08/2012,LD02752029,1861
31/08/2012,LD02653771,1865
31/08/2012,LD02745015,1875
31/08/2012,LD02725637,1898
31/08/2012,LD02728026,1898
31/08/2012,LD02680256,1904
31/08/2012,LD02714927,1904
31/08/2012,LD02741835,1904
31/08/2012,LD02763137,1904
31/08/2012,LD02753640,1930
31/08/2012,LD02704591,1935
31/08/2012,LD02745036,1935
31/08/2012,LD02737606,1937
31/08/2012,LD02726221,1951
31/08/2012,LD02739972,1952
31/08/2012,LD02676779,1955
31/08/2012,LD02763248,1958
31/08/2012,LD02662856,1976
31/08/2012,LD02677536,1981
31/08/2012,LD02696728,1981
31/08/2012,LD02710684,1981
31/08/2012,LD02761488,1998
31/08/2012,LD02733055,2000
31/08/2012,LD02701871,2002
31/08/2012,LD02734831,2002
31/08/2012,LD02677655,2006
31/08/2012,LD02645721,2007
31/08/2012,LD02646055,2007
31/08/2012,LD02742386,2030
31/08/2012,LD02753588,2031
31/08/2012,LD02763455,2031
31/08/2012,LD02711145,2040
31/08/2012,LD02765968,2045
31/08/2012,LD02734996,2051
31/08/2012,LD02721441,2059
31/08/2012,LD02664286,2060
31/08/2012,LD02714729,2073
31/08/2012,LD02714922,2074
31/08/2012,LD02651307,2077
31/08/2012,LD02693778,2077
31/08/2012,LD02745944,2077
31/08/2012,LD02645488,2081
31/08/2012,LD02657286,2081
31/08/2012,LD02763371,2082
31/08/2012,LD02748818,2085
31/08/2012,LD02739843,2089
31/08/2012,LD02694925,2090
31/08/2012,LD02742340,2092
31/08/2012,LD02671960,2094
31/08/2012,LD02678037,2098
31/08/2012,LD02701262,2110
31/08/2012,LD02699190,2119
31/08/2012,LD02675402,2126
31/08/2012,LD02676757,2142
31/08/2012,LD02699721,2160
31/08/2012,LD02727251,2169
31/08/2012,LD02753438,2186
31/08/2012,LD02644892,2189
31/08/2012,LD02645790,2189
31/08/2012,LD02734601,2190
31/08/2012,LD02731728,2198
31/08/2012,LD02746074,2208
31/08/2012,LD02765246,2210
31/08/2012,LD02653765,2222
31/08/2012,LD02645191,2225
31/08/2012,LD02693511,2240
31/08/2012,LD02659498,2245
31/08/2012,LD02715099,2251
31/08/2012,LD02702187,2269
31/08/2012,LD02676245,2274
31/08/2012,LD02722668,2287
31/08/2012,LD02639801,2294
31/08/2012,LD02738882,2306
31/08/2012,LD02626880,2330
31/08/2012,LD02726191,2339
31/08/2012,LD02695617,2346
31/08/2012,LD02626924,2350
31/08/2012,LD02745252,2380
31/08/2012,LD02746177,2395
31/08/2012,LD02726145,2413
31/08/2012,LD02699695,2420
31/08/2012,LD02740230,2432
31/08/2012,LD02688334,2450
31/08/2012,LD02731082,2464
31/08/2012,LD02760505,2467
31/08/2012,LD02700411,2470
31/08/2012,LD02703093,2533
31/08/2012,LD02714864,2563
31/08/2012,LD02752429,2570
31/08/2012,LD02726229,2833
31/08/2012,LD02708426,2849
31/08/2012,LD02749362,2862
31/08/2012,LD02726203,3221
31/08/2012,LD02562873,3855
31/08/2012,LD02748145,916
31/08/2012,LD02750312,1097
31/08/2012,LD02712590,813
31/08/2012,LD02705066,979
31/08/2012,LD02750317,1265
31/08/2012,LD02719530,1058
31/08/2012,LD02725915,1138
31/08/2012,LD02635321,1230
31/08/2012,LD02187500,1243
31/08/2012,LD02635316,1310
31/08/2012,LD02711030,1498
31/08/2012,LD02652712,1558
31/08/2012,LD02747637,1791
31/08/2012,LD02719457,584
31/08/2012,LD02705889,666
31/08/2012,LD02725539,758
31/08/2012,LD02731574,770
31/08/2012,LD02660931,871
31/08/2012,LD02704713,877
31/08/2012,LD02731613,924
31/08/2012,LD02749550,930
31/08/2012,LD02710368,964
31/08/2012,LD02697706,988
31/08/2012,LD02762646,1065
31/08/2012,LD02718175,1105
31/08/2012,LD02740854,1127
31/08/2012,LD02746535,1190
31/08/2012,LD02730465,1273
31/08/2012,LD02753076,1357
31/08/2012,LD02694408,1412
31/08/2012,LD02748618,1453
31/08/2012,LD02696748,1594
31/08/2012,LD02747598,1950
31/08/2012,LD02746483,805
31/08/2012,LD02749742,833
31/08/2012,LD02684694,905
31/08/2012,LD02710172,928
31/08/2012,LD02711814,944
31/08/2012,LD02722551,1042
31/08/2012,LD02699289,1141
31/08/2012,LD02678093,1148
31/08/2012,LD02704773,1156
31/08/2012,LD02737735,1175
31/08/2012,LD02741072,1288
31/08/2012,LD02745336,1350
31/08/2012,LD02759614,1441
31/08/2012,LD02745723,1449
31/08/2012,LD02691416,1454
31/08/2012,LD02665889,1569
31/08/2012,LD02741037,1584
31/08/2012,LD02667154,1957
31/08/2012,LD02753426,996
31/08/2012,LD02732154,1081
31/08/2012,LD02657280,1248
31/08/2012,LD02753550,1250
31/08/2012,LD02753470,1296
31/08/2012,LD02733657,1313
31/08/2012,LD02691877,1339
31/08/2012,LD02677304,1749
31/08/2012,LD02732360,581
31/08/2012,LD02753523,661
31/08/2012,LD02735700,678
31/08/2012,LD02763651,719
31/08/2012,LD02698410,869
31/08/2012,LD02626820,980
31/08/2012,LD02659255,1121
31/08/2012,LD02752094,1121
31/08/2012,LD02699666,1147
31/08/2012,LD02657274,1161
31/08/2012,LD02645044,1220
31/08/2012,LD02653782,1321
31/08/2012,LD02665928,1338
31/08/2012,LD02657510,1409
31/08/2012,LD02670136,1872
31/08/2012,LD02701476,777
31/08/2012,LD02698049,805
31/08/2012,LD02762523,815
31/08/2012,LD02680730,863
31/08/2012,LD02735760,864
31/08/2012,LD02658396,882
31/08/2012,LD02656778,1086
31/08/2012,LD02693794,1218
31/08/2012,LD02645586,1233
31/08/2012,LD02646048,1233
31/08/2012,LD02699489,1234
31/08/2012,LD02639342,1306
31/08/2012,LD02643939,1365
31/08/2012,LD02681108,1450
31/08/2012,LD02763709,1587
31/08/2012,LD02753347,1612
31/08/2012,LD02702188,619
31/08/2012,LD02729621,649
31/08/2012,LD02735941,681
31/08/2012,LD02711706,717
31/08/2012,LD02718209,761
31/08/2012,LD02748370,764
31/08/2012,LD02721678,768
31/08/2012,LD02712607,781
31/08/2012,LD02710189,790
31/08/2012,LD02710341,845
31/08/2012,LD02659539,917
31/08/2012,LD02719463,932
31/08/2012,LD02664098,958
31/08/2012,LD02644323,978
31/08/2012,LD02764496,983
31/08/2012,LD02746032,986
31/08/2012,LD02643987,1001
31/08/2012,LD02764498,1049
31/08/2012,LD02720638,1054
31/08/2012,LD02664173,1097
31/08/2012,LD02699548,1102
31/08/2012,LD02731414,1173
31/08/2012,LD02761185,1195
31/08/2012,LD02644831,1204
31/08/2012,LD02665738,1210
31/08/2012,LD02762536,1231
31/08/2012,LD02644975,1333
31/08/2012,LD02645916,1333
31/08/2012,LD02737839,1350
31/08/2012,LD02604901,1372
31/08/2012,LD02694463,1384
31/08/2012,LD02665867,1657
31/08/2012,LD02753055,511
31/08/2012,LD02765797,584
31/08/2012,LD02702189,604
31/08/2012,LD02740472,604
31/08/2012,LD02744991,620
31/08/2012,LD02718170,632
31/08/2012,LD02765006,655
31/08/2012,LD02725559,670
31/08/2012,LD02728518,678
31/08/2012,LD02764936,679
31/08/2012,LD02654756,693
31/08/2012,LD02675324,701
31/08/2012,LD02735160,709
31/08/2012,LD02735522,709
31/08/2012,LD02702091,711
31/08/2012,LD02679586,736
31/08/2012,LD02760332,737
31/08/2012,LD02721475,741
31/08/2012,LD02735629,749
31/08/2012,LD02680123,752
31/08/2012,LD02746962,752
31/08/2012,LD02760361,762
31/08/2012,LD02674810,763
31/08/2012,LD02661284,769
31/08/2012,LD02748318,781
31/08/2012,LD02712632,784
31/08/2012,LD02661030,787
31/08/2012,LD02764955,823
31/08/2012,LD02644256,832
31/08/2012,LD02726072,841
31/08/2012,LD02764885,865
31/08/2012,LD02676269,881
31/08/2012,LD02675083,882
31/08/2012,LD02720643,898
31/08/2012,LD02692502,919
31/08/2012,LD02700512,925
31/08/2012,LD02675049,926
31/08/2012,LD02644192,928
31/08/2012,LD02645569,928
31/08/2012,LD02762501,939
31/08/2012,LD02645299,942
31/08/2012,LD02602362,969
31/08/2012,LD02643905,990
31/08/2012,LD02644998,990
31/08/2012,LD02675120,998
31/08/2012,LD02746171,999
31/08/2012,LD02646097,1007
31/08/2012,LD02656388,1007
31/08/2012,LD02657577,1007
31/08/2012,LD02746285,1012
31/08/2012,LD02765256,1012
31/08/2012,LD02705431,1015
31/08/2012,LD02645411,1025
31/08/2012,LD02699535,1028
31/08/2012,LD02659573,1036
31/08/2012,LD02707723,1041
31/08/2012,LD02668241,1060
31/08/2012,LD02644683,1064
31/08/2012,LD02645634,1064
31/08/2012,LD02746289,1064
31/08/2012,LD02729638,1070
31/08/2012,LD02644053,1081
31/08/2012,LD02644154,1081
31/08/2012,LD02644587,1081
31/08/2012,LD02645886,1081
31/08/2012,LD02740645,1088
31/08/2012,LD02651514,1090
31/08/2012,LD02741047,1093
31/08/2012,LD02699517,1094
31/08/2012,LD02645628,1103
31/08/2012,LD02764004,1103
31/08/2012,LD02692736,1125
31/08/2012,LD02739097,1125
31/08/2012,LD02644218,1127
31/08/2012,LD02645354,1136
31/08/2012,LD02656872,1136
31/08/2012,LD02665879,1145
31/08/2012,LD02645883,1163
31/08/2012,LD02745357,1168
31/08/2012,LD02657269,1175
31/08/2012,LD02740973,1186
31/08/2012,LD02644403,1189
31/08/2012,LD02762518,1191
31/08/2012,LD02675272,1193
31/08/2012,LD02745250,1193
31/08/2012,LD02732121,1217
31/08/2012,LD02666798,1274
31/08/2012,LD02694010,1280
31/08/2012,LD02697892,1306
31/08/2012,LD02710770,1319
31/08/2012,LD02676460,1333
31/08/2012,LD02669602,1339
31/08/2012,LD02677027,1366
31/08/2012,LD02664351,1574
31/08/2012,LD02712931,1080
31/08/2012,LD02764910,544
31/08/2012,LD02701466,552
31/08/2012,LD02640127,574
31/08/2012,LD02664145,627
31/08/2012,LD02717048,627
31/08/2012,LD02753464,662
31/08/2012,LD02718124,819
31/08/2012,LD02746607,871
31/08/2012,LD02763296,912
31/08/2012,LD02665239,954
31/08/2012,LD02731388,969
31/08/2012,LD02665199,1073
31/08/2012,LD02706009,504
31/08/2012,LD02711313,571
31/08/2012,LD02720287,614
31/08/2012,LD02735710,629
31/08/2012,LD02669835,654
31/08/2012,LD02738130,677
31/08/2012,LD02683443,686
31/08/2012,LD02663277,719
31/08/2012,LD02745142,721
31/08/2012,LD02698386,736
31/08/2012,LD02665231,985
31/08/2012,LD02668483,1027
31/08/2012,LD02711924,471
31/08/2012,LD02735231,508
31/08/2012,LD02737338,519
31/08/2012,LD02721192,629
31/08/2012,LD02668473,698
31/08/2012,LD02668435,732
31/08/2012,LD02697904,734
31/08/2012,LD02753501,752
31/08/2012,LD02712015,765
31/08/2012,LD02753100,790
31/08/2012,LD02726132,952
31/08/2012,LD02665900,1037
31/08/2012,LD02688353,1103
31/08/2012,LD02691132,1283
31/08/2012,LD02684743,449
31/08/2012,LD02682308,521
31/08/2012,LD02721427,531
31/08/2012,LD02700857,608
31/08/2012,LD02669711,612
31/08/2012,LD02762445,649
31/08/2012,LD02764429,747
31/08/2012,LD02753327,768
31/08/2012,LD02668659,853
31/08/2012,LD02688358,938
31/08/2012,LD02668417,946
31/08/2012,LD02675211,979
31/08/2012,LD02682251,450
31/08/2012,LD02735391,481
31/08/2012,LD02751097,512
31/08/2012,LD02718372,514
31/08/2012,LD02701023,522
31/08/2012,LD02748954,525
31/08/2012,LD02729919,543
31/08/2012,LD02673579,563
31/08/2012,LD02609028,571
31/08/2012,LD02656425,578
31/08/2012,LD02763359,585
31/08/2012,LD02666887,604
31/08/2012,LD02753569,650
31/08/2012,LD02682245,652
31/08/2012,LD02735966,658
31/08/2012,LD02665851,662
31/08/2012,LD02668494,672
31/08/2012,LD02688417,705
31/08/2012,LD02688418,705
31/08/2012,LD02658126,730
31/08/2012,LD02740426,747
31/08/2012,LD02681304,792
31/08/2012,LD02726006,841
31/08/2012,LD02693530,847
31/08/2012,LD02539133,856
31/08/2012,LD02696189,1151
31/08/2012,LD02657991,443
31/08/2012,LD02674631,487
31/08/2012,LD02724041,490
31/08/2012,LD02752323,505
31/08/2012,LD02752346,505
31/08/2012,LD02662161,506
31/08/2012,LD02685492,519
31/08/2012,LD02764859,526
31/08/2012,LD02743433,529
31/08/2012,LD02676763,566
31/08/2012,LD02749915,568
31/08/2012,LD02667927,569
31/08/2012,LD02700030,571
31/08/2012,LD02732905,613
31/08/2012,LD02720857,619
31/08/2012,LD02665863,620
31/08/2012,LD02660962,642
31/08/2012,LD02596307,657
31/08/2012,LD02725971,678
31/08/2012,LD02656770,685
31/08/2012,LD02668651,711
31/08/2012,LD02665817,724
31/08/2012,LD02735349,733
31/08/2012,LD02712890,736
31/08/2012,LD02712898,736
31/08/2012,LD02741906,745
31/08/2012,LD02753375,747
31/08/2012,LD02657559,765
31/08/2012,LD02658413,795
31/08/2012,LD02744931,811
31/08/2012,LD02664228,834
31/08/2012,LD02641540,839
31/08/2012,LD02699375,846
31/08/2012,LD02468766,856
31/08/2012,LD02696435,890
31/08/2012,LD02735172,902
31/08/2012,LD02745164,955
31/08/2012,LD02709401,404
31/08/2012,LD02735464,459
31/08/2012,LD02751021,473
31/08/2012,LD02753474,477
31/08/2012,LD02750996,490
31/08/2012,LD02752305,490
31/08/2012,LD02735377,507
31/08/2012,LD02731093,513
31/08/2012,LD02746430,531
31/08/2012,LD02735134,537
31/08/2012,LD02728875,541
31/08/2012,LD02743071,548
31/08/2012,LD02732581,574
31/08/2012,LD02658332,619
31/08/2012,LD02728906,619
31/08/2012,LD02711435,653
31/08/2012,LD02735787,667
31/08/2012,LD02668633,690
31/08/2012,LD02762473,690
31/08/2012,LD02668590,695
31/08/2012,LD02764430,708
31/08/2012,LD02657000,711
31/08/2012,LD02657433,716
31/08/2012,LD02707201,720
31/08/2012,LD02729451,724
31/08/2012,LD02657938,729
31/08/2012,LD02679249,729
31/08/2012,LD02737452,735
31/08/2012,LD02645652,742
31/08/2012,LD02657326,742
31/08/2012,LD02658348,744
31/08/2012,LD02687880,771
31/08/2012,LD02668571,772
31/08/2012,LD02697482,792
31/08/2012,LD02613228,915
31/08/2012,LD02664107,1065
31/08/2012,LD02716947,1097
31/08/2012,LD02677068,404
31/08/2012,LD02765156,422
31/08/2012,LD02766209,433
31/08/2012,LD02765407,439
31/08/2012,LD02751058,475
31/08/2012,LD02747930,481
31/08/2012,LD02739420,488
31/08/2012,LD02707584,494
31/08/2012,LD02732292,494
31/08/2012,LD02697566,498
31/08/2012,LD02656376,507
31/08/2012,LD02731432,567
31/08/2012,LD02688498,573
31/08/2012,LD02688127,590
31/08/2012,LD02675230,600
31/08/2012,LD02721334,600
31/08/2012,LD02725990,614
31/08/2012,LD02745805,614
31/08/2012,LD02729920,619
31/08/2012,LD02668378,628
31/08/2012,LD02695312,631
31/08/2012,LD02656385,633
31/08/2012,LD02608920,640
31/08/2012,LD02695464,650
31/08/2012,LD02763783,666
31/08/2012,LD02668375,674
31/08/2012,LD02752815,675
31/08/2012,LD02657996,689
31/08/2012,LD02699856,689
31/08/2012,LD02763298,690
31/08/2012,LD02725895,693
31/08/2012,LD02728656,693
31/08/2012,LD02657085,694
31/08/2012,LD02745413,694
31/08/2012,LD02675229,700
31/08/2012,LD02685474,728
31/08/2012,LD02675183,755
31/08/2012,LD02656648,757
31/08/2012,LD02753346,761
31/08/2012,LD02659412,763
31/08/2012,LD02656689,777
31/08/2012,LD02668414,784
31/08/2012,LD02665211,810
31/08/2012,LD02668555,840
31/08/2012,LD02666519,868
31/08/2012,LD02761705,900
31/08/2012,LD02675388,934
31/08/2012,LD02736820,978
31/08/2012,LD02664162,996
31/08/2012,LD02762065,265
31/08/2012,LD02744592,381
31/08/2012,LD02729501,382
31/08/2012,LD02675893,396
31/08/2012,LD02765750,398
31/08/2012,LD02675580,403
31/08/2012,LD02676032,403
31/08/2012,LD02619175,412
31/08/2012,LD02735465,424
31/08/2012,LD02677394,444
31/08/2012,LD02751029,447
31/08/2012,LD02750476,450
31/08/2012,LD02751167,452
31/08/2012,LD02766207,452
31/08/2012,LD02762699,456
31/08/2012,LD02747141,458
