date,sku,price
25/06/2012,LD02620413,454
25/06/2012,LD02621728,486
25/06/2012,LD02628841,502
25/06/2012,LD02612515,553
25/06/2012,LD02621314,597
25/06/2012,LD02636346,607
25/06/2012,LD02593151,660
25/06/2012,LD02637059,698
25/06/2012,LD02599506,704
25/06/2012,LD02600617,704
25/06/2012,LD02602468,704
25/06/2012,LD02606183,704
25/06/2012,LD02598550,705
25/06/2012,LD02610751,706
25/06/2012,LD02600150,713
25/06/2012,LD02628573,717
25/06/2012,LD02636699,741
25/06/2012,LD02605082,747
25/06/2012,LD02605327,749
25/06/2012,LD02627557,814
25/06/2012,LD02624467,832
25/06/2012,LD02603482,869
25/06/2012,LD02623810,902
25/06/2012,LD02597489,915
25/06/2012,LD02591324,454
25/06/2012,LD02605527,487
25/06/2012,LD02630060,508
25/06/2012,LD02606373,510
25/06/2012,LD02634690,511
25/06/2012,LD02619725,517
25/06/2012,LD02593945,519
25/06/2012,LD02636481,574
25/06/2012,LD02636192,578
25/06/2012,LD02590351,628
25/06/2012,LD02606185,630
25/06/2012,LD02627684,650
25/06/2012,LD02636362,663
25/06/2012,LD02602143,669
25/06/2012,LD02635676,678
25/06/2012,LD02610251,717
25/06/2012,LD02619595,724
25/06/2012,LD02636159,776
25/06/2012,LD02627398,789
25/06/2012,LD02598182,792
25/06/2012,LD02602033,811
25/06/2012,LD02611879,879
25/06/2012,LD02602657,887
25/06/2012,LD02602777,887
25/06/2012,LD02602914,887
25/06/2012,LD02602930,887
25/06/2012,LD02622509,905
25/06/2012,LD02637943,435
25/06/2012,LD02591315,439
25/06/2012,LD02591326,439
25/06/2012,LD02590920,445
25/06/2012,LD02622542,452
25/06/2012,LD02618855,464
25/06/2012,LD02620069,468
25/06/2012,LD02612533,473
25/06/2012,LD02605974,490
25/06/2012,LD02605376,505
25/06/2012,LD02603216,545
25/06/2012,LD02608418,553
25/06/2012,LD02635951,554
25/06/2012,LD02627116,568
25/06/2012,LD02636345,573
25/06/2012,LD02636466,573
25/06/2012,LD02634862,575
25/06/2012,LD02598597,590
25/06/2012,LD02602343,599
25/06/2012,LD02636390,603
25/06/2012,LD02604595,606
25/06/2012,LD02636188,610
25/06/2012,LD02605152,620
25/06/2012,LD02609217,630
25/06/2012,LD02614201,630
25/06/2012,LD02597091,638
25/06/2012,LD02588054,647
25/06/2012,LD02636220,657
25/06/2012,LD02602493,663
25/06/2012,LD02547949,667
25/06/2012,LD02620097,667
25/06/2012,LD02631230,673
25/06/2012,LD02601418,680
25/06/2012,LD02623578,684
25/06/2012,LD02583938,688
25/06/2012,LD02635737,696
25/06/2012,LD02601834,699
25/06/2012,LD02627508,699
25/06/2012,LD02634548,707
25/06/2012,LD02627006,718
25/06/2012,LD02597791,728
25/06/2012,LD02602049,733
25/06/2012,LD02600241,736
25/06/2012,LD02605076,743
25/06/2012,LD02597835,755
25/06/2012,LD02619133,756
25/06/2012,LD02597522,761
25/06/2012,LD02601151,762
25/06/2012,LD02622025,766
25/06/2012,LD02623582,767
25/06/2012,LD02603827,799
25/06/2012,LD02621875,810
25/06/2012,LD02627095,827
25/06/2012,LD02636421,828
25/06/2012,LD02625299,836
25/06/2012,LD02627400,851
25/06/2012,LD02637473,851
25/06/2012,LD02598378,859
25/06/2012,LD02600285,859
25/06/2012,LD02598854,863
25/06/2012,LD02636092,758
25/06/2012,LD02609370,908
25/06/2012,LD02619123,507
25/06/2012,LD02593477,507
25/06/2012,LD02628764,606
25/06/2012,LD02518723,674
25/06/2012,LD02632669,997
25/06/2012,LD02593469,448
25/06/2012,LD02606465,472
25/06/2012,LD02632680,542
25/06/2012,LD02628507,573
25/06/2012,LD02607385,587
25/06/2012,LD02628496,648
25/06/2012,LD02462475,657
25/06/2012,LD02574475,688
29/06/2012,LD02655180,355622
29/06/2012,LD02589837,538098
29/06/2012,LD02613752,46317
29/06/2012,LD02616585,88594
29/06/2012,LD02592773,118839
29/06/2012,LD02589566,129982
29/06/2012,LD02628900,146742
29/06/2012,LD02617816,110416
29/06/2012,LD02654991,51556
29/06/2012,LD02593056,211323
29/06/2012,LD02610689,28199
29/06/2012,LD02642979,33467
29/06/2012,LD02624278,70011
29/06/2012,LD02624581,29070
29/06/2012,LD02633583,21779
29/06/2012,LD02655020,33598
29/06/2012,LD02622292,48541
29/06/2012,LD02587691,24316
29/06/2012,LD02599403,35150
29/06/2012,LD02618918,22406
29/06/2012,LD02646279,45780
29/06/2012,LD02655911,22406
29/06/2012,LD02595070,20622
29/06/2012,LD02622845,14235
29/06/2012,LD02624300,28524
29/06/2012,LD02588379,19807
29/06/2012,LD02632846,25179
29/06/2012,LD02642050,18360
29/06/2012,LD02589208,30485
29/06/2012,LD02594134,18875
29/06/2012,LD02625480,34621
29/06/2012,LD02587524,15723
29/06/2012,LD02646278,20473
29/06/2012,LD02617771,24239
29/06/2012,LD02655279,14362
29/06/2012,LD02654182,15653
29/06/2012,LD02594182,16547
29/06/2012,LD02646259,18562
29/06/2012,LD02642033,19313
29/06/2012,LD02612731,21683
29/06/2012,LD02606561,22859
29/06/2012,LD02626327,24491
29/06/2012,LD02651125,27794
29/06/2012,LD02629123,14435
29/06/2012,LD02607968,18299
29/06/2012,LD02588602,20874
29/06/2012,LD02594204,32470
29/06/2012,LD02642296,39276
29/06/2012,LD02614096,11461
29/06/2012,LD02654968,21239
29/06/2012,LD02589245,17798
29/06/2012,LD02596716,27638
29/06/2012,LD02592937,14885
29/06/2012,LD02655213,14248
29/06/2012,LD02621340,22412
29/06/2012,LD02597053,24173
29/06/2012,LD02589816,19354
29/06/2012,LD02630694,10419
29/06/2012,LD02654155,50325
29/06/2012,LD02635059,22358
29/06/2012,LD02632488,9200
29/06/2012,LD02605246,17783
29/06/2012,LD02608122,30116
29/06/2012,LD02623983,25882
29/06/2012,LD02650596,14811
29/06/2012,LD02608876,15525
29/06/2012,LD02615298,16184
29/06/2012,LD02587616,11308
29/06/2012,LD02609354,13057
29/06/2012,LD02635519,9642
29/06/2012,LD02588378,22338
29/06/2012,LD02651191,20688
29/06/2012,LD02588356,8613
29/06/2012,LD02616611,12054
29/06/2012,LD02596825,13171
29/06/2012,LD02595050,13355
29/06/2012,LD02655363,14050
29/06/2012,LD02608128,16774
29/06/2012,LD02635494,18075
29/06/2012,LD02621337,22076
29/06/2012,LD02628666,8189
29/06/2012,LD02616105,9345
29/06/2012,LD02614353,10144
29/06/2012,LD02592887,10804
29/06/2012,LD02589635,14246
29/06/2012,LD02607982,16630
29/06/2012,LD02589721,24970
29/06/2012,LD02580316,10382
29/06/2012,LD02621622,17272
29/06/2012,LD02615552,9626
29/06/2012,LD02549105,41867
29/06/2012,LD02628645,9203
29/06/2012,LD02641825,27154
29/06/2012,LD02632944,7568
29/06/2012,LD02609410,13239
29/06/2012,LD02624481,17083
29/06/2012,LD02628479,5406
29/06/2012,LD02623195,9659
29/06/2012,LD02623735,9174
29/06/2012,LD02630803,12790
29/06/2012,LD01181046,6845
29/06/2012,LD02587406,12202
29/06/2012,LD02639173,9955
29/06/2012,LD02608222,9241
29/06/2012,LD02587560,7264
29/06/2012,LD02594085,10502
29/06/2012,LD02608191,8849
29/06/2012,LD02595330,9321
29/06/2012,LD02616605,11359
29/06/2012,LD02608536,12688
29/06/2012,LD02632917,20997
29/06/2012,LD02622435,6048
29/06/2012,LD02608495,7709
29/06/2012,LD02625358,8000
29/06/2012,LD02642070,8246
29/06/2012,LD02614113,6738
29/06/2012,LD02655866,7882
29/06/2012,LD02588601,7915
29/06/2012,LD02623737,8380
29/06/2012,LD02610612,9096
29/06/2012,LD02610598,9625
29/06/2012,LD02630917,10430
29/06/2012,LD02607620,12176
29/06/2012,LD02605231,13935
29/06/2012,LD02608793,14581
29/06/2012,LD02608130,9118
29/06/2012,LD02643303,8431
29/06/2012,LD02609393,10282
29/06/2012,LD02655973,7761
29/06/2012,LD02634391,5384
29/06/2012,LD02632791,6965
29/06/2012,LD02634343,7121
29/06/2012,LD02654027,2900
29/06/2012,LD02616654,6287
29/06/2012,LD02650567,8266
29/06/2012,LD02655083,5378
29/06/2012,LD02655173,13130
29/06/2012,LD02623541,9324
29/06/2012,LD02654128,10151
29/06/2012,LD02617726,10769
29/06/2012,LD02608008,19772
29/06/2012,LD02639134,22613
29/06/2012,LD02597459,8819
29/06/2012,LD02615512,11306
29/06/2012,LD02654140,6436
29/06/2012,LD02643810,7672
29/06/2012,LD02608074,8247
29/06/2012,LD02641140,10924
29/06/2012,LD02641753,5190
29/06/2012,LD02626692,6776
29/06/2012,LD02653758,8409
29/06/2012,LD02608614,8640
29/06/2012,LD02615658,12918
29/06/2012,LD02650666,4767
29/06/2012,LD02650970,6941
29/06/2012,LD02655956,24081
29/06/2012,LD02609544,4838
29/06/2012,LD02654148,6607
29/06/2012,LD02616167,4095
29/06/2012,LD02588570,6353
29/06/2012,LD02610416,6622
29/06/2012,LD02610738,7591
29/06/2012,LD02626351,8134
29/06/2012,LD02642352,4424
29/06/2012,LD02615729,4552
29/06/2012,LD02466755,5601
29/06/2012,LD02609109,6308
29/06/2012,LD02615441,11528
29/06/2012,LD02616679,3276
29/06/2012,LD02628480,3825
29/06/2012,LD02638053,4061
29/06/2012,LD02652354,4741
29/06/2012,LD02591058,4787
29/06/2012,LD02619769,4849
29/06/2012,LD02610570,5237
29/06/2012,LD02633503,5703
29/06/2012,LD02641100,6952
29/06/2012,LD02626757,7747
29/06/2012,LD02640265,7953
29/06/2012,LD02630738,8435
29/06/2012,LD02633820,10295
29/06/2012,LD02593390,11044
29/06/2012,LD02634956,2779
29/06/2012,LD02650658,3040
29/06/2012,LD02608109,3507
29/06/2012,LD02621400,3778
29/06/2012,LD02642329,4145
29/06/2012,LD02616029,4470
29/06/2012,LD02616047,4470
29/06/2012,LD02631162,4532
29/06/2012,LD02635857,4590
29/06/2012,LD02650662,4712
29/06/2012,LD02610462,4804
29/06/2012,LD02589158,4969
29/06/2012,LD02630771,5037
29/06/2012,LD02594540,5850
29/06/2012,LD02610458,5862
29/06/2012,LD02635497,5967
29/06/2012,LD02653802,5977
29/06/2012,LD02624528,6126
29/06/2012,LD02623999,6298
29/06/2012,LD02542612,6303
29/06/2012,LD02631160,6526
29/06/2012,LD02613556,6650
29/06/2012,LD02592771,6754
29/06/2012,LD02653809,6978
29/06/2012,LD02589673,7217
29/06/2012,LD02623553,7348
29/06/2012,LD02630993,7385
29/06/2012,LD02623732,7536
29/06/2012,LD02613795,7798
29/06/2012,LD02637366,8007
29/06/2012,LD02615537,8034
29/06/2012,LD02626173,8234
29/06/2012,LD02608399,8512
29/06/2012,LD02624556,8767
29/06/2012,LD02630965,9058
29/06/2012,LD02593045,9270
29/06/2012,LD02607534,9676
29/06/2012,LD02593918,9825
29/06/2012,LD02655290,10122
29/06/2012,LD02650631,10347
29/06/2012,LD02594089,10592
29/06/2012,LD02591130,10601
29/06/2012,LD02610579,10756
29/06/2012,LD02589593,10938
29/06/2012,LD02630268,11261
29/06/2012,LD02632819,14127
29/06/2012,LD02634304,3436
29/06/2012,LD02610372,3700
29/06/2012,LD02614114,3921
29/06/2012,LD02628614,4026
29/06/2012,LD02619765,4324
29/06/2012,LD02617708,4381
29/06/2012,LD02630973,4471
29/06/2012,LD02651164,5037
29/06/2012,LD02617604,5093
29/06/2012,LD02588895,5218
29/06/2012,LD02623448,5269
29/06/2012,LD02626310,5779
29/06/2012,LD02640735,5987
29/06/2012,LD02652530,6210
29/06/2012,LD02626333,6328
29/06/2012,LD02596822,6726
29/06/2012,LD02608156,6820
29/06/2012,LD02639034,6873
29/06/2012,LD02592902,7607
29/06/2012,LD02631287,7811
29/06/2012,LD02592899,8079
29/06/2012,LD02630904,9118
29/06/2012,LD02630867,9200
29/06/2012,LD02623552,9203
29/06/2012,LD02630818,12984
29/06/2012,LD02635121,6510
29/06/2012,LD02621036,4287
29/06/2012,LD02642099,4843
29/06/2012,LD02623439,3023
29/06/2012,LD02623323,3311
29/06/2012,LD02606692,6821
29/06/2012,LD02624497,7095
29/06/2012,LD02633626,3275
29/06/2012,LD02607626,3312
29/06/2012,LD02588711,3512
29/06/2012,LD02594261,3747
29/06/2012,LD02617589,3892
29/06/2012,LD02593883,3909
29/06/2012,LD02613896,4147
29/06/2012,LD02633970,4304
29/06/2012,LD02638547,4316
29/06/2012,LD02639538,4690
29/06/2012,LD02589711,4811
29/06/2012,LD02609273,4826
29/06/2012,LD02597336,4827
29/06/2012,LD02593227,4911
29/06/2012,LD02638646,5156
29/06/2012,LD02629296,5211
29/06/2012,LD02623414,5448
29/06/2012,LD02593283,6452
29/06/2012,LD02638054,6637
29/06/2012,LD02632772,7958
29/06/2012,LD02607595,9280
29/06/2012,LD02656041,4081
29/06/2012,LD02619352,3839
29/06/2012,LD02499111,5076
29/06/2012,LD02638897,4197
29/06/2012,LD02595680,4786
29/06/2012,LD02624726,5749
29/06/2012,LD02588820,3978
29/06/2012,LD02591279,5820
29/06/2012,LD02606964,2762
29/06/2012,LD02618853,2927
29/06/2012,LD02595834,3032
29/06/2012,LD02635220,3033
29/06/2012,LD02618930,3131
29/06/2012,LD02621305,3196
29/06/2012,LD02624320,3299
29/06/2012,LD02618876,3875
29/06/2012,LD02653966,4340
29/06/2012,LD02593286,4411
29/06/2012,LD02635239,4437
29/06/2012,LD02635159,4894
29/06/2012,LD02591559,5101
29/06/2012,LD02635176,6026
29/06/2012,LD02593093,6132
29/06/2012,LD02580600,6629
29/06/2012,LD02597139,5186
29/06/2012,LD02637984,3718
29/06/2012,LD02613338,4183
29/06/2012,LD02640859,4393
29/06/2012,LD02571547,6783
29/06/2012,LD02588025,8790
29/06/2012,LD02595366,10037
29/06/2012,LD02635629,1379
29/06/2012,LD02639220,1956
29/06/2012,LD02621387,1994
29/06/2012,LD02637716,2063
29/06/2012,LD02653880,2089
29/06/2012,LD02637568,2394
29/06/2012,LD02589221,2436
29/06/2012,LD02640511,2900
29/06/2012,LD02621017,3079
29/06/2012,LD02578568,3263
29/06/2012,LD02638355,3743
29/06/2012,LD02641678,3881
29/06/2012,LD02621004,4175
29/06/2012,LD02629424,2826
29/06/2012,LD02637712,4124
29/06/2012,LD02637520,2087
29/06/2012,LD02637838,2116
29/06/2012,LD02608201,2660
29/06/2012,LD02637721,2749
29/06/2012,LD02615547,2786
29/06/2012,LD02621324,2888
29/06/2012,LD02591797,3186
29/06/2012,LD02635099,4596
29/06/2012,LD02622750,2133
29/06/2012,LD02623664,2285
29/06/2012,LD02624323,2301
29/06/2012,LD02635134,2346
29/06/2012,LD02638721,2527
29/06/2012,LD02624321,2568
29/06/2012,LD02617890,2713
29/06/2012,LD02607113,2984
29/06/2012,LD02635579,2998
29/06/2012,LD02615349,3115
29/06/2012,LD02632991,3446
29/06/2012,LD02632450,3670
29/06/2012,LD02654948,4034
29/06/2012,LD02623903,4069
29/06/2012,LD02643052,4402
29/06/2012,LD02615345,2231
29/06/2012,LD02618848,2385
29/06/2012,LD02619050,2423
29/06/2012,LD02629415,2599
29/06/2012,LD02631462,2696
29/06/2012,LD02640311,2756
29/06/2012,LD02595740,2989
29/06/2012,LD02595810,3020
29/06/2012,LD02633400,3229
29/06/2012,LD02588116,3514
29/06/2012,LD02595961,3656
29/06/2012,LD02630405,3718
29/06/2012,LD02619065,3773
29/06/2012,LD02634085,3870
29/06/2012,LD02610792,4630
29/06/2012,LD02607369,4788
29/06/2012,LD02633363,1999
29/06/2012,LD02607124,2092
29/06/2012,LD02595769,2102
29/06/2012,LD02595783,2208
29/06/2012,LD02638731,2218
29/06/2012,LD02640789,2218
29/06/2012,LD02638380,2304
29/06/2012,LD02631474,2382
29/06/2012,LD02592443,2520
29/06/2012,LD02622594,2520
29/06/2012,LD02593542,2629
29/06/2012,LD02642918,2702
29/06/2012,LD02654679,2711
29/06/2012,LD02615375,2746
29/06/2012,LD02638848,2849
29/06/2012,LD02638617,2905
29/06/2012,LD02587394,2981
29/06/2012,LD02635280,3002
29/06/2012,LD02587768,3084
29/06/2012,LD02635180,3133
29/06/2012,LD02643152,3136
29/06/2012,LD02635223,3137
29/06/2012,LD02596118,3178
29/06/2012,LD02595582,3216
29/06/2012,LD02638761,3227
29/06/2012,LD02642895,3257
29/06/2012,LD02621001,3339
29/06/2012,LD02638273,3361
29/06/2012,LD02641632,3415
29/06/2012,LD02587621,3496
29/06/2012,LD02643018,3662
29/06/2012,LD02589062,3733
29/06/2012,LD02589730,3807
29/06/2012,LD02643180,3877
29/06/2012,LD02642250,4000
29/06/2012,LD02642518,4090
29/06/2012,LD02638498,4251
29/06/2012,LD02624697,4537
29/06/2012,LD02638362,4640
29/06/2012,LD02637645,7032
29/06/2012,LD02610668,3199
29/06/2012,LD02622736,1973
29/06/2012,LD02622780,2200
29/06/2012,LD02638268,3378
29/06/2012,LD02583767,2549
29/06/2012,LD02633208,3084
29/06/2012,LD02596917,3153
29/06/2012,LD02614424,2770
29/06/2012,LD02629983,3037
29/06/2012,LD02612935,3245
29/06/2012,LD02621027,3506
29/06/2012,LD02597451,2078
29/06/2012,LD02616894,2084
29/06/2012,LD02628448,2113
29/06/2012,LD02593470,2498
29/06/2012,LD02597295,2577
29/06/2012,LD02641794,2742
29/06/2012,LD02583923,2744
29/06/2012,LD02628158,3045
29/06/2012,LD02582491,3256
29/06/2012,LD02628567,1217
29/06/2012,LD02628060,1619
29/06/2012,LD02592740,1807
29/06/2012,LD02620734,1904
29/06/2012,LD02590841,1914
29/06/2012,LD02638736,1948
29/06/2012,LD02597124,2143
29/06/2012,LD02597179,2143
29/06/2012,LD02638320,2150
29/06/2012,LD02640810,2177
29/06/2012,LD02620732,2309
29/06/2012,LD02620756,2415
29/06/2012,LD02622871,2733
29/06/2012,LD02620763,2735
29/06/2012,LD02620681,2753
29/06/2012,LD02620752,2753
29/06/2012,LD02620790,2799
29/06/2012,LD02614852,2868
29/06/2012,LD02628659,2922
29/06/2012,LD02628469,2992
29/06/2012,LD02594411,3015
29/06/2012,LD02589227,3094
29/06/2012,LD02623264,1555
29/06/2012,LD02631445,1617
29/06/2012,LD02628016,1646
29/06/2012,LD02622960,1565
29/06/2012,LD02628046,1759
29/06/2012,LD02588426,2957
29/06/2012,LD02637988,1023
29/06/2012,LD02613026,1591
29/06/2012,LD02622782,3022
29/06/2012,LD02638521,2183
29/06/2012,LD02625445,2249
29/06/2012,LD02637653,2320
29/06/2012,LD02630546,2525
29/06/2012,LD02620491,3162
29/06/2012,LD02640325,935
29/06/2012,LD02640302,1704
29/06/2012,LD02638166,2069
29/06/2012,LD02629454,1300
29/06/2012,LD02616716,1422
29/06/2012,LD02639456,1925
29/06/2012,LD02654570,2119
29/06/2012,LD02623788,2191
29/06/2012,LD02638228,2430
29/06/2012,LD02623805,2953
29/06/2012,LD02638018,1389
29/06/2012,LD02610511,1432
29/06/2012,LD02637919,1445
29/06/2012,LD02638705,1538
29/06/2012,LD02623281,1548
29/06/2012,LD02498115,1776
29/06/2012,LD02610355,1979
29/06/2012,LD02542019,1982
29/06/2012,LD02608864,2198
29/06/2012,LD02638100,2278
29/06/2012,LD02643534,2518
29/06/2012,LD02638688,3028
29/06/2012,LD02637749,926
29/06/2012,LD02628946,1714
29/06/2012,LD02591381,1788
29/06/2012,LD02638833,2040
29/06/2012,LD02610495,2102
29/06/2012,LD02635066,2165
29/06/2012,LD02595613,2690
29/06/2012,LD02610640,2845
29/06/2012,LD02654716,939
29/06/2012,LD02640236,1001
29/06/2012,LD02633536,1021
29/06/2012,LD02595757,1130
29/06/2012,LD02654835,1207
29/06/2012,LD02625235,1270
29/06/2012,LD02637561,1277
29/06/2012,LD02620647,1363
29/06/2012,LD02634425,1367
29/06/2012,LD02617064,1368
29/06/2012,LD02592436,1382
29/06/2012,LD02625852,1385
29/06/2012,LD02619933,1521
29/06/2012,LD02589154,1539
29/06/2012,LD02628774,1554
29/06/2012,LD02643223,1608
29/06/2012,LD02621107,1623
29/06/2012,LD02606816,1642
29/06/2012,LD02596114,1663
29/06/2012,LD02635024,1671
29/06/2012,LD02628861,1702
29/06/2012,LD02620630,1823
29/06/2012,LD02622799,1850
29/06/2012,LD02628420,1950
29/06/2012,LD02637664,1986
29/06/2012,LD02620606,2016
29/06/2012,LD02638341,2032
29/06/2012,LD02621498,2056
29/06/2012,LD02588779,2148
29/06/2012,LD02630365,2308
29/06/2012,LD02613312,2332
29/06/2012,LD02654558,2369
29/06/2012,LD02619809,2372
29/06/2012,LD02630245,2384
29/06/2012,LD02595831,2415
29/06/2012,LD02639481,4105
29/06/2012,LD02637296,910
29/06/2012,LD02650959,917
29/06/2012,LD02633392,935
29/06/2012,LD02595778,944
29/06/2012,LD02654844,1016
29/06/2012,LD02637902,1064
29/06/2012,LD02589102,1070
29/06/2012,LD02637429,1072
29/06/2012,LD02654817,1107
29/06/2012,LD02638016,1198
29/06/2012,LD02627745,1209
29/06/2012,LD02637284,1212
29/06/2012,LD02609119,1231
29/06/2012,LD02638726,1320
29/06/2012,LD02638583,1352
29/06/2012,LD02613271,1567
29/06/2012,LD02610360,1589
29/06/2012,LD02620596,1611
29/06/2012,LD02593582,1634
29/06/2012,LD02639977,1640
29/06/2012,LD02622802,1657
29/06/2012,LD02595837,1667
29/06/2012,LD02628875,1675
29/06/2012,LD02625477,1693
29/06/2012,LD02650709,1693
29/06/2012,LD02638745,1701
29/06/2012,LD02620582,1749
29/06/2012,LD02632633,1772
29/06/2012,LD02638330,1808
29/06/2012,LD02633564,1841
29/06/2012,LD02595925,1845
29/06/2012,LD02606683,1855
29/06/2012,LD02634378,1866
29/06/2012,LD02638582,1997
29/06/2012,LD02619157,2007
29/06/2012,LD02589247,2010
29/06/2012,LD02638930,2023
29/06/2012,LD02650785,2163
29/06/2012,LD02610292,2179
29/06/2012,LD02643196,2267
29/06/2012,LD02638467,2293
29/06/2012,LD02643546,2352
29/06/2012,LD02641336,2366
29/06/2012,LD02641313,2706
29/06/2012,LD02624803,2899
29/06/2012,LD02623262,1096
29/06/2012,LD02613574,677
29/06/2012,LD02635736,1020
29/06/2012,LD02595719,1350
29/06/2012,LD02635694,1663
29/06/2012,LD02627982,693
29/06/2012,LD02613363,744
29/06/2012,LD02636154,1200
29/06/2012,LD02635903,1435
29/06/2012,LD02654858,704
29/06/2012,LD02622540,977
29/06/2012,LD02595690,1096
29/06/2012,LD02631203,1477
29/06/2012,LD02640565,1490
29/06/2012,LD02631271,1593
29/06/2012,LD02634374,1731
29/06/2012,LD02624918,1761
29/06/2012,LD02619099,2355
29/06/2012,LD02637966,701
29/06/2012,LD02591813,1149
29/06/2012,LD02593063,1170
29/06/2012,LD02635670,1205
29/06/2012,LD02630433,1518
29/06/2012,LD02635886,997
29/06/2012,LD02623786,2101
29/06/2012,LD02635889,744
29/06/2012,LD02650559,785
29/06/2012,LD02589022,794
29/06/2012,LD02637760,807
